"id_tipo_cambio","fecha","tipo_cambio","moneda"
2123,2017-11-28,759.40,Euro
2124,2017-11-27,759.01,Euro
2125,2017-11-24,756.49,Euro
2126,2017-11-23,752.69,Euro
2127,2017-11-22,748.90,Euro
2128,2017-11-21,744.78,Euro
2129,2017-11-20,746.89,Euro
2130,2017-11-17,739.07,Euro
2131,2017-11-16,741.85,Euro
2132,2017-11-15,746.47,Euro
2133,2017-11-14,745.36,Euro
2134,2017-11-13,734.12,Euro
2135,2017-11-10,736.88,Euro
2136,2017-11-09,734.03,Euro
2137,2017-11-08,732.48,Euro
2138,2017-11-07,735.10,Euro
2139,2017-11-06,734.96,Euro
2140,2017-11-03,736.59,Euro
2141,2017-11-02,733.29,Euro
2142,2017-11-01,738.16,Euro
2143,2017-10-31,741.21,Euro
2144,2017-10-30,744.85,Euro
2145,2017-10-27,737.73,Euro
2146,2017-10-26,739.64,Euro
2147,2017-10-25,743.71,Euro
2148,2017-10-24,743.94,Euro
2149,2017-10-23,744.36,Euro
2150,2017-10-20,740.78,Euro
2151,2017-10-19,741.33,Euro
2152,2017-10-18,736.93,Euro
2153,2017-10-17,731.48,Euro
2154,2017-10-16,730.44,Euro
2155,2017-10-13,736.95,Euro
2156,2017-10-12,738.78,Euro
2157,2017-10-11,743.26,Euro
2158,2017-10-10,743.28,Euro
2159,2017-10-09,743.65,Euro
2160,2017-10-06,743.02,Euro
2161,2017-10-05,736.14,Euro
2162,2017-10-04,742.87,Euro
2163,2017-10-03,743.51,Euro
2164,2017-10-02,749.42,Euro
2165,2017-09-29,756.16,Euro
2166,2017-09-28,749.45,Euro
2167,2017-09-27,749.63,Euro
2168,2017-09-26,748.99,Euro
2169,2017-09-25,745.67,Euro
2170,2017-09-22,747.35,Euro
2171,2017-09-21,745.96,Euro
2172,2017-09-20,739.83,Euro
2173,2017-09-19,750.17,Euro
2174,2017-09-18,747.34,Euro
2175,2017-09-15,746.14,Euro
2176,2017-09-14,743.96,Euro
2177,2017-09-13,744.62,Euro
2178,2017-09-12,744.87,Euro
2179,2017-09-11,744.53,Euro
2180,2017-09-08,746.33,Euro
2181,2017-09-07,738.32,Euro
2182,2017-09-06,736.83,Euro
2183,2017-09-05,742.76,Euro
2184,2017-09-04,743.05,Euro
2185,2017-09-01,741.80,Euro
2186,2017-08-31,744.61,Euro
2187,2017-08-30,750.56,Euro
2188,2017-08-29,749.18,Euro
2189,2017-08-28,752.66,Euro
2190,2017-08-25,756.71,Euro
2191,2017-08-24,753.00,Euro
2192,2017-08-23,756.47,Euro
2193,2017-08-22,753.62,Euro
2194,2017-08-21,759.54,Euro
2195,2017-08-18,760.33,Euro
2196,2017-08-17,758.22,Euro
2197,2017-08-16,759.10,Euro
2198,2017-08-15,761.31,Euro
2199,2017-08-14,764.23,Euro
2200,2017-08-11,763.92,Euro
2201,2017-08-10,763.55,Euro
2202,2017-08-09,762.27,Euro
2203,2017-08-08,762.57,Euro
2204,2017-08-07,768.70,Euro
2205,2017-08-04,766.06,Euro
2206,2017-08-03,770.16,Euro
2207,2017-08-02,772.20,Euro
2208,2017-08-01,771.55,Euro
2209,2017-07-31,769.19,Euro
2210,2017-07-28,768.19,Euro
2211,2017-07-27,758.37,Euro
2212,2017-07-26,755.85,Euro
2213,2017-07-25,757.17,Euro
2214,2017-07-24,758.87,Euro
2215,2017-07-21,759.58,Euro
2216,2017-07-20,758.86,Euro
2217,2017-07-19,752.65,Euro
2218,2017-07-18,757.22,Euro
2219,2017-07-17,757.94,Euro
2220,2017-07-14,754.23,Euro
2221,2017-07-13,753.53,Euro
2222,2017-07-12,756.76,Euro
2223,2017-07-11,764.40,Euro
2224,2017-07-10,759.78,Euro
2225,2017-07-07,760.59,Euro
2226,2017-07-06,760.15,Euro
2227,2017-07-05,756.18,Euro
2228,2017-07-04,752.95,Euro
2229,2017-07-03,752.86,Euro
2230,2017-06-30,759.71,Euro
2231,2017-06-29,760.97,Euro
2232,2017-06-28,754.98,Euro
2233,2017-06-27,752.26,Euro
2234,2017-06-26,739.28,Euro
2235,2017-06-23,740.11,Euro
2236,2017-06-22,740.33,Euro
2237,2017-06-21,743.12,Euro
2238,2017-06-20,739.11,Euro
2239,2017-06-19,737.74,Euro
2240,2017-06-16,745.20,Euro
2241,2017-06-15,742.29,Euro
2242,2017-06-14,741.85,Euro
2243,2017-06-13,741.47,Euro
2244,2017-06-12,741.26,Euro
2245,2017-06-09,742.82,Euro
2246,2017-06-08,745.99,Euro
2247,2017-06-07,753.72,Euro
2248,2017-06-06,754.52,Euro
2249,2017-06-05,753.12,Euro
2250,2017-06-02,756.18,Euro
2251,2017-06-01,754.07,Euro
2252,2017-05-31,756.88,Euro
2253,2017-05-30,755.00,Euro
2254,2017-05-29,753.18,Euro
2255,2017-05-26,751.95,Euro
2256,2017-05-25,749.98,Euro
2257,2017-05-24,754.05,Euro
2258,2017-05-23,754.86,Euro
2259,2017-05-22,753.70,Euro
2260,2017-05-19,749.75,Euro
2261,2017-05-18,746.61,Euro
2262,2017-05-17,748.75,Euro
2263,2017-05-16,738.73,Euro
2264,2017-05-15,733.59,Euro
2265,2017-05-12,734.62,Euro
2266,2017-05-11,730.09,Euro
2267,2017-05-10,731.58,Euro
2268,2017-05-09,737.83,Euro
2269,2017-05-08,741.51,Euro
2270,2017-05-05,738.32,Euro
2271,2017-05-04,741.60,Euro
2272,2017-05-03,728.29,Euro
2273,2017-05-02,729.96,Euro
2274,2017-05-01,725.47,Euro
2275,2017-04-28,726.89,Euro
2276,2017-04-27,720.88,Euro
2277,2017-04-26,724.88,Euro
2278,2017-04-25,723.28,Euro
2279,2017-04-24,712.05,Euro
2280,2017-04-21,700.89,Euro
2281,2017-04-20,696.64,Euro
2282,2017-04-19,694.67,Euro
2283,2017-04-18,695.97,Euro
2284,2017-04-17,687.04,Euro
2285,2017-04-14,688.95,Euro
2286,2017-04-13,690.57,Euro
2287,2017-04-12,696.33,Euro
2288,2017-04-11,694.12,Euro
2289,2017-04-10,691.66,Euro
2290,2017-04-07,695.15,Euro
2291,2017-04-06,698.72,Euro
2292,2017-04-05,701.68,Euro
2293,2017-04-04,704.71,Euro
2294,2017-04-03,702.34,Euro
2295,2017-03-31,702.97,Euro
2296,2017-03-30,707.90,Euro
2297,2017-03-29,713.97,Euro
2298,2017-03-28,719.89,Euro
2299,2017-03-27,722.30,Euro
2300,2017-03-24,712.70,Euro
2301,2017-03-23,714.88,Euro
2302,2017-03-22,714.30,Euro
2303,2017-03-21,712.72,Euro
2304,2017-03-20,708.92,Euro
2305,2017-03-17,710.93,Euro
2306,2017-03-16,712.75,Euro
2307,2017-03-15,715.51,Euro
2308,2017-03-14,709.86,Euro
2309,2017-03-13,710.11,Euro
2310,2017-03-10,708.52,Euro
2311,2017-03-09,703.90,Euro
2312,2017-03-08,699.53,Euro
2313,2017-03-07,696.24,Euro
2314,2017-03-06,700.20,Euro
2315,2017-03-03,698.12,Euro
2316,2017-03-02,688.94,Euro
2317,2017-03-01,685.14,Euro
2318,2017-02-28,687.78,Euro
2319,2017-02-27,684.45,Euro
2320,2017-02-24,683.17,Euro
2321,2017-02-23,678.86,Euro
2322,2017-02-22,678.94,Euro
2323,2017-02-21,676.05,Euro
2324,2017-02-20,680.48,Euro
2325,2017-02-17,683.65,Euro
2326,2017-02-16,682.09,Euro
2327,2017-02-15,677.41,Euro
2328,2017-02-14,678.47,Euro
2329,2017-02-13,681.05,Euro
2330,2017-02-10,680.63,Euro
2331,2017-02-09,688.11,Euro
2332,2017-02-08,693.04,Euro
2333,2017-02-07,691.27,Euro
2334,2017-02-06,688.97,Euro
2335,2017-02-03,690.85,Euro
2336,2017-02-02,691.16,Euro
2337,2017-02-01,695.89,Euro
2338,2017-01-31,700.02,Euro
2339,2017-01-30,692.47,Euro
2340,2017-01-27,695.38,Euro
2341,2017-01-26,695.44,Euro
2342,2017-01-25,697.36,Euro
2343,2017-01-24,700.26,Euro
2344,2017-01-23,703.20,Euro
2345,2017-01-20,702.38,Euro
2346,2017-01-19,704.63,Euro
2347,2017-01-18,702.31,Euro
2348,2017-01-17,702.82,Euro
2349,2017-01-16,702.32,Euro
2350,2017-01-13,701.76,Euro
2351,2017-01-12,702.20,Euro
2352,2017-01-11,710.17,Euro
2353,2017-01-10,707.06,Euro
2354,2017-01-09,709.56,Euro
2355,2017-01-06,702.82,Euro
2356,2017-01-05,701.52,Euro
2357,2017-01-04,704.17,Euro
2358,2017-01-03,702.55,Euro
2359,2017-01-02,700.58,Euro
2360,2016-12-30,704.36,Euro
2361,2016-12-29,700.07,Euro
2362,2016-12-28,698.95,Euro
2363,2016-12-27,704.41,Euro
2364,2016-12-26,702.34,Euro
2365,2016-12-23,704.45,Euro
2366,2016-12-22,704.77,Euro
2367,2016-12-21,702.82,Euro
2368,2016-12-20,702.31,Euro
2369,2016-12-19,704.94,Euro
2370,2016-12-16,703.75,Euro
2371,2016-12-15,692.77,Euro
2372,2016-12-14,694.09,Euro
2373,2016-12-13,691.82,Euro
2374,2016-12-12,690.39,Euro
2375,2016-12-09,688.31,Euro
2376,2016-12-08,695.10,Euro
2377,2016-12-07,704.23,Euro
2378,2016-12-06,705.08,Euro
2379,2016-12-05,716.05,Euro
2380,2016-12-02,715.76,Euro
2381,2016-12-01,718.62,Euro
2382,2016-11-30,715.74,Euro
2383,2016-11-29,717.03,Euro
2384,2016-11-28,716.71,Euro
2385,2016-11-25,718.75,Euro
2386,2016-11-24,715.22,Euro
2387,2016-11-23,714.89,Euro
2388,2016-11-22,719.72,Euro
2389,2016-11-21,717.07,Euro
2390,2016-11-18,718.29,Euro
2391,2016-11-17,719.06,Euro
2392,2016-11-16,721.74,Euro
2393,2016-11-15,720.37,Euro
2394,2016-11-14,720.24,Euro
2395,2016-11-11,724.48,Euro
2396,2016-11-10,718.87,Euro
2397,2016-11-09,708.54,Euro
2398,2016-11-08,713.89,Euro
2399,2016-11-07,721.25,Euro
2400,2016-11-04,731.02,Euro
2401,2016-11-03,723.74,Euro
2402,2016-11-02,721.02,Euro
2403,2016-11-01,719.60,Euro
2404,2016-10-31,716.51,Euro
2405,2016-10-28,718.59,Euro
2406,2016-10-27,709.07,Euro
2407,2016-10-26,713.49,Euro
2408,2016-10-25,711.20,Euro
2409,2016-10-24,716.99,Euro
2410,2016-10-21,725.63,Euro
2411,2016-10-20,728.81,Euro
2412,2016-10-19,730.10,Euro
2413,2016-10-18,733.66,Euro
2414,2016-10-17,737.29,Euro
2415,2016-10-14,735.80,Euro
2416,2016-10-13,740.67,Euro
2417,2016-10-12,733.38,Euro
2418,2016-10-11,737.63,Euro
2419,2016-10-10,745.69,Euro
2420,2016-10-07,749.90,Euro
2421,2016-10-06,743.10,Euro
2422,2016-10-05,743.60,Euro
2423,2016-10-04,744.01,Euro
2424,2016-10-03,740.26,Euro
2425,2016-09-30,739.24,Euro
2426,2016-09-29,740.49,Euro
2427,2016-09-28,739.24,Euro
2428,2016-09-27,743.01,Euro
2429,2016-09-26,745.47,Euro
2430,2016-09-23,741.62,Euro
2431,2016-09-22,739.13,Euro
2432,2016-09-21,741.49,Euro
2433,2016-09-20,748.65,Euro
2434,2016-09-19,754.66,Euro
2435,2016-09-16,753.09,Euro
2436,2016-09-15,755.45,Euro
2437,2016-09-14,759.26,Euro
2438,2016-09-13,759.36,Euro
2439,2016-09-12,750.31,Euro
2440,2016-09-09,754.52,Euro
2441,2016-09-08,749.42,Euro
2442,2016-09-07,745.01,Euro
2443,2016-09-06,745.90,Euro
2444,2016-09-05,750.99,Euro
2445,2016-09-02,749.27,Euro
2446,2016-09-01,762.07,Euro
2447,2016-08-31,759.48,Euro
2448,2016-08-30,751.79,Euro
2449,2016-08-29,751.67,Euro
2450,2016-08-26,752.95,Euro
2451,2016-08-25,747.84,Euro
2452,2016-08-24,754.74,Euro
2453,2016-08-23,760.56,Euro
2454,2016-08-22,756.87,Euro
2455,2016-08-19,750.34,Euro
2456,2016-08-18,747.21,Euro
2457,2016-08-17,742.68,Euro
2458,2016-08-16,735.28,Euro
2459,2016-08-15,726.35,Euro
2460,2016-08-12,726.81,Euro
2461,2016-08-11,715.86,Euro
2462,2016-08-10,725.36,Euro
2463,2016-08-09,725.77,Euro
2464,2016-08-08,726.45,Euro
2465,2016-08-05,727.21,Euro
2466,2016-08-04,729.40,Euro
2467,2016-08-03,732.27,Euro
2468,2016-08-02,735.97,Euro
2469,2016-08-01,735.24,Euro
2470,2016-07-29,732.39,Euro
2471,2016-07-28,734.88,Euro
2472,2016-07-27,735.51,Euro
2473,2016-07-26,727.04,Euro
2474,2016-07-25,724.84,Euro
2475,2016-07-22,714.18,Euro
2476,2016-07-21,717.34,Euro
2477,2016-07-20,718.24,Euro
2478,2016-07-19,719.08,Euro
2479,2016-07-18,718.07,Euro
2480,2016-07-15,722.97,Euro
2481,2016-07-14,723.54,Euro
2482,2016-07-13,727.18,Euro
2483,2016-07-12,729.93,Euro
2484,2016-07-11,731.44,Euro
2485,2016-07-08,729.05,Euro
2486,2016-07-07,736.35,Euro
2487,2016-07-06,735.84,Euro
2488,2016-07-05,734.34,Euro
2489,2016-07-04,732.92,Euro
2490,2016-07-01,735.82,Euro
2491,2016-06-30,735.19,Euro
2492,2016-06-29,736.13,Euro
2493,2016-06-28,737.82,Euro
2494,2016-06-27,752.08,Euro
2495,2016-06-24,755.08,Euro
2496,2016-06-23,762.41,Euro
2497,2016-06-22,762.21,Euro
2498,2016-06-21,760.04,Euro
2499,2016-06-20,767.77,Euro
2500,2016-06-17,771.91,Euro
2501,2016-06-16,773.23,Euro
2502,2016-06-15,772.28,Euro
2503,2016-06-14,772.01,Euro
2504,2016-06-13,773.11,Euro
2505,2016-06-10,769.26,Euro
2506,2016-06-09,768.39,Euro
2507,2016-06-08,767.73,Euro
2508,2016-06-07,771.67,Euro
2509,2016-06-06,771.82,Euro
2510,2016-06-03,775.58,Euro
2511,2016-06-02,769.20,Euro
2512,2016-06-01,773.75,Euro
2513,2016-05-31,770.92,Euro
2514,2016-05-30,769.83,Euro
2515,2016-05-27,764.94,Euro
2516,2016-05-26,769.37,Euro
2517,2016-05-25,771.56,Euro
2518,2016-05-24,774.75,Euro
2519,2016-05-23,779.50,Euro
2520,2016-05-20,776.36,Euro
2521,2016-05-19,777.75,Euro
2522,2016-05-18,780.86,Euro
2523,2016-05-17,779.65,Euro
2524,2016-05-16,785.71,Euro
2525,2016-05-13,781.69,Euro
2526,2016-05-12,779.22,Euro
2527,2016-05-11,776.52,Euro
2528,2016-05-10,771.82,Euro
2529,2016-05-09,771.18,Euro
2530,2016-05-06,757.55,Euro
2531,2016-05-05,761.74,Euro
2532,2016-05-04,771.58,Euro
2533,2016-05-03,769.53,Euro
2534,2016-05-02,762.85,Euro
2535,2016-04-29,757.36,Euro
2536,2016-04-28,751.52,Euro
2537,2016-04-27,752.77,Euro
2538,2016-04-26,756.21,Euro
2539,2016-04-25,754.23,Euro
2540,2016-04-22,750.74,Euro
2541,2016-04-21,752.11,Euro
2542,2016-04-20,743.60,Euro
2543,2016-04-19,749.51,Euro
2544,2016-04-18,750.43,Euro
2545,2016-04-15,752.12,Euro
2546,2016-04-14,747.86,Euro
2547,2016-04-13,755.79,Euro
2548,2016-04-12,766.33,Euro
2549,2016-04-11,774.77,Euro
2550,2016-04-08,779.36,Euro
2551,2016-04-07,779.22,Euro
2552,2016-04-06,769.78,Euro
2553,2016-04-05,768.42,Euro
2554,2016-04-04,766.34,Euro
2555,2016-04-01,763.80,Euro
2556,2016-03-31,762.92,Euro
2557,2016-03-30,762.77,Euro
2558,2016-03-29,769.39,Euro
2559,2016-03-28,762.82,Euro
2560,2016-03-25,760.19,Euro
2561,2016-03-24,760.48,Euro
2562,2016-03-23,762.02,Euro
2563,2016-03-22,755.38,Euro
2564,2016-03-21,760.13,Euro
2565,2016-03-18,762.19,Euro
2566,2016-03-17,758.19,Euro
2567,2016-03-16,764.23,Euro
2568,2016-03-15,762.84,Euro
2569,2016-03-14,758.39,Euro
2570,2016-03-11,761.17,Euro
2571,2016-03-10,763.62,Euro
2572,2016-03-09,745.92,Euro
2573,2016-03-08,751.42,Euro
2574,2016-03-07,747.47,Euro
2575,2016-03-04,750.26,Euro
2576,2016-03-03,751.70,Euro
2577,2016-03-02,744.24,Euro
2578,2016-03-01,749.17,Euro
2579,2016-02-29,757.37,Euro
2580,2016-02-26,757.89,Euro
2581,2016-02-25,761.40,Euro
2582,2016-02-24,763.07,Euro
2583,2016-02-23,767.05,Euro
2584,2016-02-22,763.49,Euro
2585,2016-02-19,778.53,Euro
2586,2016-02-18,780.34,Euro
2587,2016-02-17,779.69,Euro
2588,2016-02-16,790.05,Euro
2589,2016-02-15,783.64,Euro
2590,2016-02-12,793.02,Euro
2591,2016-02-11,806.95,Euro
2592,2016-02-10,804.84,Euro
2593,2016-02-09,806.21,Euro
2594,2016-02-08,799.17,Euro
2595,2016-02-05,787.99,Euro
2596,2016-02-04,780.69,Euro
2597,2016-02-03,782.44,Euro
2598,2016-02-02,779.80,Euro
2599,2016-02-01,775.02,Euro
2600,2016-01-29,773.08,Euro
2601,2016-01-28,777.86,Euro
2602,2016-01-27,779.51,Euro
2603,2016-01-26,780.84,Euro
2604,2016-01-25,784.06,Euro
2605,2016-01-22,772.65,Euro
2606,2016-01-21,789.02,Euro
2607,2016-01-20,792.21,Euro
2608,2016-01-19,793.48,Euro
2609,2016-01-18,795.59,Euro
2610,2016-01-15,797.93,Euro
2611,2016-01-14,783.73,Euro
2612,2016-01-13,791.42,Euro
2613,2016-01-12,792.86,Euro
2614,2016-01-11,794.85,Euro
2615,2016-01-08,795.16,Euro
2616,2016-01-07,791.02,Euro
2617,2016-01-06,770.95,Euro
2618,2016-01-05,766.98,Euro
2619,2016-01-04,776.62,Euro
2620,2016-01-01,769.54,Euro
2621,2015-12-31,769.58,Euro
2622,2015-12-30,777.01,Euro
2623,2015-12-29,771.87,Euro
2624,2015-12-28,776.43,Euro
2625,2015-12-25,768.56,Euro
2626,2015-12-24,768.23,Euro
2627,2015-12-23,762.47,Euro
2628,2015-12-22,763.64,Euro
2629,2015-12-21,756.11,Euro
2630,2015-12-18,759.62,Euro
2631,2015-12-17,765.26,Euro
2632,2015-12-16,770.42,Euro
2633,2015-12-15,776.57,Euro
2634,2015-12-14,783.62,Euro
2635,2015-12-11,779.54,Euro
2636,2015-12-10,771.31,Euro
2637,2015-12-09,776.64,Euro
2638,2015-12-08,769.00,Euro
2639,2015-12-07,765.49,Euro
2640,2015-12-04,763.04,Euro
2641,2015-12-03,767.03,Euro
2642,2015-12-02,747.48,Euro
2643,2015-12-01,747.40,Euro
2644,2015-11-30,750.74,Euro
2645,2015-11-27,758.35,Euro
2646,2015-11-26,757.56,Euro
2647,2015-11-25,757.99,Euro
2648,2015-11-24,757.48,Euro
2649,2015-11-23,761.49,Euro
2650,2015-11-20,759.54,Euro
2651,2015-11-19,763.30,Euro
2652,2015-11-18,761.98,Euro
2653,2015-11-17,757.44,Euro
2654,2015-11-16,761.55,Euro
2655,2015-11-13,760.77,Euro
2656,2015-11-12,759.23,Euro
2657,2015-11-11,750.90,Euro
2658,2015-11-10,750.75,Euro
2659,2015-11-09,754.83,Euro
2660,2015-11-06,749.56,Euro
2661,2015-11-05,755.95,Euro
2662,2015-11-04,752.04,Euro
2663,2015-11-03,755.44,Euro
2664,2015-11-02,761.92,Euro
2665,2015-10-30,761.26,Euro
2666,2015-10-29,756.23,Euro
2667,2015-10-28,751.11,Euro
2668,2015-10-27,760.03,Euro
2669,2015-10-26,760.69,Euro
2670,2015-10-23,756.24,Euro
2671,2015-10-22,765.30,Euro
2672,2015-10-21,785.91,Euro
2673,2015-10-20,780.40,Euro
2674,2015-10-19,770.30,Euro
2675,2015-10-16,766.00,Euro
2676,2015-10-15,767.22,Euro
2677,2015-10-14,779.97,Euro
2678,2015-10-13,778.17,Euro
2679,2015-10-12,767.75,Euro
2680,2015-10-09,767.92,Euro
2681,2015-10-08,764.21,Euro
2682,2015-10-07,763.34,Euro
2683,2015-10-06,767.37,Euro
2684,2015-10-05,764.08,Euro
2685,2015-10-02,772.28,Euro
2686,2015-10-01,779.36,Euro
2687,2015-09-30,778.31,Euro
2688,2015-09-29,792.05,Euro
2689,2015-09-28,794.13,Euro
2690,2015-09-25,784.40,Euro
2691,2015-09-24,782.79,Euro
2692,2015-09-23,787.20,Euro
2693,2015-09-22,776.69,Euro
2694,2015-09-21,766.27,Euro
2695,2015-09-18,767.65,Euro
2696,2015-09-17,770.25,Euro
2697,2015-09-16,764.07,Euro
2698,2015-09-15,770.69,Euro
2699,2015-09-14,778.94,Euro
2700,2015-09-11,780.09,Euro
2701,2015-09-10,772.94,Euro
2702,2015-09-09,773.98,Euro
2703,2015-09-08,773.96,Euro
2704,2015-09-07,775.35,Euro
2705,2015-09-04,771.87,Euro
2706,2015-09-03,766.55,Euro
2707,2015-09-02,774.36,Euro
2708,2015-09-01,783.62,Euro
2709,2015-08-31,777.02,Euro
2710,2015-08-28,772.67,Euro
2711,2015-08-27,780.19,Euro
2712,2015-08-26,797.50,Euro
2713,2015-08-25,813.36,Euro
2714,2015-08-24,818.72,Euro
2715,2015-08-21,795.12,Euro
2716,2015-08-20,774.16,Euro
2717,2015-08-19,771.60,Euro
2718,2015-08-18,764.80,Euro
2719,2015-08-17,765.80,Euro
2720,2015-08-14,760.85,Euro
2721,2015-08-13,763.99,Euro
2722,2015-08-12,762.88,Euro
2723,2015-08-11,752.45,Euro
2724,2015-08-10,741.97,Euro
2725,2015-08-07,744.11,Euro
2726,2015-08-06,742.09,Euro
2727,2015-08-05,743.52,Euro
2728,2015-08-04,742.65,Euro
2729,2015-08-03,744.96,Euro
2730,2015-07-31,740.87,Euro
2731,2015-07-30,734.58,Euro
2732,2015-07-29,732.40,Euro
2733,2015-07-28,736.15,Euro
2734,2015-07-27,738.75,Euro
2735,2015-07-24,725.82,Euro
2736,2015-07-23,721.39,Euro
2737,2015-07-22,715.03,Euro
2738,2015-07-21,712.44,Euro
2739,2015-07-20,703.49,Euro
2740,2015-07-17,699.57,Euro
2741,2015-07-16,698.99,Euro
2742,2015-07-15,704.15,Euro
2743,2015-07-14,706.53,Euro
2744,2015-07-13,707.75,Euro
2745,2015-07-10,723.10,Euro
2746,2015-07-09,713.42,Euro
2747,2015-07-08,722.54,Euro
2748,2015-07-07,715.26,Euro
2749,2015-07-06,709.45,Euro
2750,2015-07-03,707.97,Euro
2751,2015-07-02,703.87,Euro
2752,2015-07-01,706.15,Euro
2753,2015-06-30,712.00,Euro
2754,2015-06-29,719.24,Euro
2755,2015-06-26,709.49,Euro
2756,2015-06-25,707.40,Euro
2757,2015-06-24,709.45,Euro
2758,2015-06-23,707.12,Euro
2759,2015-06-22,716.42,Euro
2760,2015-06-19,718.37,Euro
2761,2015-06-18,714.83,Euro
2762,2015-06-17,718.94,Euro
2763,2015-06-16,714.80,Euro
2764,2015-06-15,715.49,Euro
2765,2015-06-12,711.44,Euro
2766,2015-06-11,709.79,Euro
2767,2015-06-10,715.06,Euro
2768,2015-06-09,705.67,Euro
2769,2015-06-08,712.35,Euro
2770,2015-06-05,707.34,Euro
2771,2015-06-04,706.39,Euro
2772,2015-06-03,707.49,Euro
2773,2015-06-02,694.09,Euro
2774,2015-06-01,682.02,Euro
2775,2015-05-29,679.09,Euro
2776,2015-05-28,674.63,Euro
2777,2015-05-27,670.61,Euro
2778,2015-05-26,666.88,Euro
2779,2015-05-25,670.62,Euro
2780,2015-05-22,670.20,Euro
2781,2015-05-21,671.20,Euro
2782,2015-05-20,670.13,Euro
2783,2015-05-19,673.54,Euro
2784,2015-05-18,679.02,Euro
2785,2015-05-15,684.20,Euro
2786,2015-05-14,678.44,Euro
2787,2015-05-13,684.46,Euro
2788,2015-05-12,677.44,Euro
2789,2015-05-11,680.71,Euro
2790,2015-05-08,677.82,Euro
2791,2015-05-07,686.74,Euro
2792,2015-05-06,695.18,Euro
2793,2015-05-05,682.24,Euro
2794,2015-05-04,685.05,Euro
2795,2015-05-01,685.29,Euro
2796,2026-01-15,883.00,Dolar Americano
2797,2026-01-14,881.50,Dolar Americano
2798,2026-01-13,886.71,Dolar Americano
2799,2026-01-12,883.83,Dolar Americano
2800,2026-01-09,893.33,Dolar Americano
2801,2026-01-08,897.91,Dolar Americano
2802,2026-01-07,896.38,Dolar Americano
2803,2026-01-06,894.47,Dolar Americano
2804,2026-01-05,903.47,Dolar Americano
2805,2026-01-02,906.10,Dolar Americano
2806,2026-01-01,900.00,Dolar Americano
2807,2025-12-31,900.65,Dolar Americano
2808,2025-12-30,900.38,Dolar Americano
2809,2025-12-29,915.00,Dolar Americano
2810,2025-12-26,905.90,Dolar Americano
2811,2025-12-25,904.35,Dolar Americano
2812,2025-12-24,904.39,Dolar Americano
2813,2025-12-23,908.13,Dolar Americano
2814,2025-12-22,909.48,Dolar Americano
2815,2025-12-19,910.00,Dolar Americano
2816,2025-12-18,911.33,Dolar Americano
2817,2025-12-17,917.39,Dolar Americano
2818,2025-12-16,913.00,Dolar Americano
2819,2025-12-15,915.65,Dolar Americano
2820,2025-12-12,910.25,Dolar Americano
2821,2025-12-11,914.13,Dolar Americano
2822,2025-12-10,923.94,Dolar Americano
2823,2025-12-09,925.85,Dolar Americano
2824,2025-12-08,923.75,Dolar Americano
2825,2025-12-05,925.50,Dolar Americano
2826,2025-12-04,917.20,Dolar Americano
2827,2025-12-03,919.50,Dolar Americano
2828,2025-12-02,923.32,Dolar Americano
2829,2025-12-01,928.85,Dolar Americano
2830,2025-11-28,928.14,Dolar Americano
2831,2025-11-27,929.26,Dolar Americano
2832,2025-11-26,926.89,Dolar Americano
2833,2025-11-25,935.78,Dolar Americano
2834,2025-11-24,940.03,Dolar Americano
2835,2025-11-21,939.13,Dolar Americano
2836,2025-11-20,927.85,Dolar Americano
2837,2025-11-19,932.91,Dolar Americano
2838,2025-11-18,932.56,Dolar Americano
2839,2025-11-17,924.23,Dolar Americano
2840,2025-11-14,925.50,Dolar Americano
2841,2025-11-13,929.75,Dolar Americano
2842,2025-11-12,930.05,Dolar Americano
2843,2025-11-11,934.76,Dolar Americano
2844,2025-11-10,938.89,Dolar Americano
2845,2025-11-07,945.73,Dolar Americano
2846,2025-11-06,942.82,Dolar Americano
2847,2025-11-05,943.35,Dolar Americano
2848,2025-11-04,947.05,Dolar Americano
2849,2025-11-03,938.67,Dolar Americano
2850,2025-10-31,942.55,Dolar Americano
2851,2025-10-30,942.80,Dolar Americano
2852,2025-10-29,942.07,Dolar Americano
2853,2025-10-28,943.80,Dolar Americano
2854,2025-10-27,941.29,Dolar Americano
2855,2025-10-24,941.83,Dolar Americano
2856,2025-10-23,944.48,Dolar Americano
2857,2025-10-22,950.52,Dolar Americano
2858,2025-10-21,953.78,Dolar Americano
2859,2025-10-20,950.92,Dolar Americano
2860,2025-10-17,956.02,Dolar Americano
2861,2025-10-16,956.03,Dolar Americano
2862,2025-10-15,959.21,Dolar Americano
2863,2025-10-14,961.29,Dolar Americano
2864,2025-10-13,958.28,Dolar Americano
2865,2025-10-10,959.09,Dolar Americano
2866,2025-10-09,949.98,Dolar Americano
2867,2025-10-08,950.96,Dolar Americano
2868,2025-10-07,960.73,Dolar Americano
2869,2025-10-06,961.46,Dolar Americano
2870,2025-10-03,965.45,Dolar Americano
2871,2025-10-02,961.85,Dolar Americano
2872,2025-10-01,959.30,Dolar Americano
2873,2025-09-30,961.93,Dolar Americano
2874,2025-09-29,965.50,Dolar Americano
2875,2025-09-26,960.01,Dolar Americano
2876,2025-09-25,958.92,Dolar Americano
2877,2025-09-24,952.81,Dolar Americano
2878,2025-09-23,948.70,Dolar Americano
2879,2025-09-22,956.40,Dolar Americano
