fecha,tipo_cambio,moneda
07/02/2018,734.91,Euro
06/02/2018,741.74,Euro
05/02/2018,745.39,Euro
02/02/2018,751.18,Euro
01/02/2018,747.79,Euro
31/01/2018,748.12,Euro
30/01/2018,752.60,Euro
29/01/2018,747.37,Euro
26/01/2018,748.74,Euro
25/01/2018,743.49,Euro
24/01/2018,747.89,Euro
23/01/2018,749.72,Euro
22/01/2018,741.92,Euro
19/01/2018,743.06,Euro
18/01/2018,740.95,Euro
17/01/2018,739.44,Euro
16/01/2018,744.28,Euro
15/01/2018,739.65,Euro
12/01/2018,735.79,Euro
11/01/2018,728.68,Euro
10/01/2018,727.10,Euro
09/01/2018,725.59,Euro
08/01/2018,724.75,Euro
05/01/2018,728.60,Euro
04/01/2018,731.05,Euro
03/01/2018,729.25,Euro
02/01/2018,731.37,Euro
01/01/2018,739.10,Euro
29/12/2017,738.36,Euro
28/12/2017,734.26,Euro
27/12/2017,732.86,Euro
26/12/2017,734.11,Euro
25/12/2017,738.85,Euro
22/12/2017,738.09,Euro
21/12/2017,737.12,Euro
20/12/2017,735.80,Euro
19/12/2017,735.07,Euro
18/12/2017,732.93,Euro
15/12/2017,748.44,Euro
14/12/2017,752.20,Euro
13/12/2017,764.43,Euro
12/12/2017,768.06,Euro
11/12/2017,772.20,Euro
08/12/2017,771.25,Euro
07/12/2017,771.43,Euro
06/12/2017,771.59,Euro
05/12/2017,772.91,Euro
04/12/2017,768.89,Euro
01/12/2017,770.30,Euro
30/11/2017,770.61,Euro
29/11/2017,763.11,Euro
28/11/2017,759.40,Euro
27/11/2017,759.01,Euro
24/11/2017,756.49,Euro
23/11/2017,752.69,Euro
22/11/2017,748.90,Euro
21/11/2017,744.78,Euro
20/11/2017,746.89,Euro
17/11/2017,739.07,Euro
16/11/2017,741.85,Euro
15/11/2017,746.47,Euro
14/11/2017,745.36,Euro
13/11/2017,734.12,Euro
10/11/2017,736.88,Euro
09/11/2017,734.03,Euro
08/11/2017,732.48,Euro
07/11/2017,735.10,Euro
06/11/2017,734.96,Euro
03/11/2017,736.59,Euro
02/11/2017,733.29,Euro
01/11/2017,738.16,Euro
31/10/2017,741.21,Euro
30/10/2017,744.85,Euro
27/10/2017,737.73,Euro
26/10/2017,739.64,Euro
25/10/2017,743.71,Euro
24/10/2017,743.94,Euro
23/10/2017,744.36,Euro
20/10/2017,740.78,Euro
19/10/2017,741.33,Euro
18/10/2017,736.93,Euro
17/10/2017,731.48,Euro
16/10/2017,730.44,Euro
13/10/2017,736.95,Euro
12/10/2017,738.78,Euro
11/10/2017,743.26,Euro
10/10/2017,743.28,Euro
09/10/2017,743.65,Euro
06/10/2017,743.02,Euro
05/10/2017,736.14,Euro
04/10/2017,742.87,Euro
03/10/2017,743.51,Euro
02/10/2017,749.42,Euro
29/09/2017,756.16,Euro
28/09/2017,749.45,Euro
27/09/2017,749.63,Euro
26/09/2017,748.99,Euro
25/09/2017,745.67,Euro
22/09/2017,747.35,Euro
21/09/2017,745.96,Euro
20/09/2017,739.83,Euro
19/09/2017,750.17,Euro
18/09/2017,747.34,Euro
15/09/2017,746.14,Euro
14/09/2017,743.96,Euro
13/09/2017,744.62,Euro
12/09/2017,744.87,Euro
11/09/2017,744.53,Euro
08/09/2017,746.33,Euro
07/09/2017,738.32,Euro
06/09/2017,736.83,Euro
05/09/2017,742.76,Euro
04/09/2017,743.05,Euro
01/09/2017,741.80,Euro
31/08/2017,744.61,Euro
30/08/2017,750.56,Euro
29/08/2017,749.18,Euro
28/08/2017,752.66,Euro
25/08/2017,756.71,Euro
24/08/2017,753.00,Euro
23/08/2017,756.47,Euro
22/08/2017,753.62,Euro
21/08/2017,759.54,Euro
18/08/2017,760.33,Euro
17/08/2017,758.22,Euro
16/08/2017,759.10,Euro
15/08/2017,761.31,Euro
14/08/2017,764.23,Euro
11/08/2017,763.92,Euro
10/08/2017,763.55,Euro
09/08/2017,762.27,Euro
08/08/2017,762.57,Euro
07/08/2017,768.70,Euro
04/08/2017,766.06,Euro
03/08/2017,770.16,Euro
02/08/2017,772.20,Euro
01/08/2017,771.55,Euro
31/07/2017,769.19,Euro
28/07/2017,768.19,Euro
27/07/2017,758.37,Euro
26/07/2017,755.85,Euro
25/07/2017,757.17,Euro
24/07/2017,758.87,Euro
21/07/2017,759.58,Euro
20/07/2017,758.86,Euro
19/07/2017,752.65,Euro
18/07/2017,757.22,Euro
17/07/2017,757.94,Euro
14/07/2017,754.23,Euro
13/07/2017,753.53,Euro
12/07/2017,756.76,Euro
11/07/2017,764.40,Euro
10/07/2017,759.78,Euro
07/07/2017,760.59,Euro
06/07/2017,760.15,Euro
05/07/2017,756.18,Euro
04/07/2017,752.95,Euro
03/07/2017,752.86,Euro
30/06/2017,759.71,Euro
29/06/2017,760.97,Euro
28/06/2017,754.98,Euro
27/06/2017,752.26,Euro
26/06/2017,739.28,Euro
23/06/2017,740.11,Euro
22/06/2017,740.33,Euro
21/06/2017,743.12,Euro
20/06/2017,739.11,Euro
19/06/2017,737.74,Euro
16/06/2017,745.20,Euro
15/06/2017,742.29,Euro
14/06/2017,741.85,Euro
13/06/2017,741.47,Euro
12/06/2017,741.26,Euro
09/06/2017,742.82,Euro
08/06/2017,745.99,Euro
07/06/2017,753.72,Euro
06/06/2017,754.52,Euro
05/06/2017,753.12,Euro
02/06/2017,756.18,Euro
01/06/2017,754.07,Euro
31/05/2017,756.88,Euro
30/05/2017,755.00,Euro
29/05/2017,753.18,Euro
26/05/2017,751.95,Euro
25/05/2017,749.98,Euro
24/05/2017,754.05,Euro
23/05/2017,754.86,Euro
22/05/2017,753.70,Euro
19/05/2017,749.75,Euro
18/05/2017,746.61,Euro
17/05/2017,748.75,Euro
16/05/2017,738.73,Euro
15/05/2017,733.59,Euro
12/05/2017,734.62,Euro
11/05/2017,730.09,Euro
10/05/2017,731.58,Euro
09/05/2017,737.83,Euro
08/05/2017,741.51,Euro
05/05/2017,738.32,Euro
04/05/2017,741.60,Euro
03/05/2017,728.29,Euro
02/05/2017,729.96,Euro
01/05/2017,725.47,Euro
28/04/2017,726.89,Euro
27/04/2017,720.88,Euro
26/04/2017,724.88,Euro
25/04/2017,723.28,Euro
24/04/2017,712.05,Euro
21/04/2017,700.89,Euro
20/04/2017,696.64,Euro
19/04/2017,694.67,Euro
18/04/2017,695.97,Euro
17/04/2017,687.04,Euro
14/04/2017,688.95,Euro
13/04/2017,690.57,Euro
12/04/2017,696.33,Euro
11/04/2017,694.12,Euro
10/04/2017,691.66,Euro
07/04/2017,695.15,Euro
06/04/2017,698.72,Euro
05/04/2017,701.68,Euro
04/04/2017,704.71,Euro
03/04/2017,702.34,Euro
31/03/2017,702.97,Euro
30/03/2017,707.90,Euro
29/03/2017,713.97,Euro
28/03/2017,719.89,Euro
27/03/2017,722.30,Euro
24/03/2017,712.70,Euro
23/03/2017,714.88,Euro
22/03/2017,714.30,Euro
21/03/2017,712.72,Euro
20/03/2017,708.92,Euro
17/03/2017,710.93,Euro
16/03/2017,712.75,Euro
15/03/2017,715.51,Euro
14/03/2017,709.86,Euro
13/03/2017,710.11,Euro
10/03/2017,708.52,Euro
09/03/2017,703.90,Euro
08/03/2017,699.53,Euro
07/03/2017,696.24,Euro
06/03/2017,700.20,Euro
03/03/2017,698.12,Euro
02/03/2017,688.94,Euro
01/03/2017,685.14,Euro
28/02/2017,687.78,Euro
27/02/2017,684.45,Euro
24/02/2017,683.17,Euro
23/02/2017,678.86,Euro
22/02/2017,678.94,Euro
21/02/2017,676.05,Euro
20/02/2017,680.48,Euro
17/02/2017,683.65,Euro
16/02/2017,682.09,Euro
15/02/2017,677.41,Euro
14/02/2017,678.47,Euro
13/02/2017,681.05,Euro
10/02/2017,680.63,Euro
09/02/2017,688.11,Euro
08/02/2017,693.04,Euro
07/02/2017,691.27,Euro
06/02/2017,688.97,Euro
03/02/2017,690.85,Euro
02/02/2017,691.16,Euro
01/02/2017,695.89,Euro
31/01/2017,700.02,Euro
30/01/2017,692.47,Euro
27/01/2017,695.38,Euro
26/01/2017,695.44,Euro
25/01/2017,697.36,Euro
24/01/2017,700.26,Euro
23/01/2017,703.20,Euro
20/01/2017,702.38,Euro
19/01/2017,704.63,Euro
18/01/2017,702.31,Euro
17/01/2017,702.82,Euro
16/01/2017,702.32,Euro
13/01/2017,701.76,Euro
12/01/2017,702.20,Euro
11/01/2017,710.17,Euro
10/01/2017,707.06,Euro
09/01/2017,709.56,Euro
06/01/2017,702.82,Euro
05/01/2017,701.52,Euro
04/01/2017,704.17,Euro
03/01/2017,702.55,Euro
02/01/2017,700.58,Euro
30/12/2016,704.36,Euro
29/12/2016,700.07,Euro
28/12/2016,698.95,Euro
27/12/2016,704.41,Euro
26/12/2016,702.34,Euro
23/12/2016,704.45,Euro
22/12/2016,704.77,Euro
21/12/2016,702.82,Euro
20/12/2016,702.31,Euro
19/12/2016,704.94,Euro
16/12/2016,703.75,Euro
15/12/2016,692.77,Euro
14/12/2016,694.09,Euro
13/12/2016,691.82,Euro
12/12/2016,690.39,Euro
09/12/2016,688.31,Euro
08/12/2016,695.10,Euro
07/12/2016,704.23,Euro
06/12/2016,705.08,Euro
05/12/2016,716.05,Euro
02/12/2016,715.76,Euro
01/12/2016,718.62,Euro
30/11/2016,715.74,Euro
29/11/2016,717.03,Euro
28/11/2016,716.71,Euro
25/11/2016,718.75,Euro
24/11/2016,715.22,Euro
23/11/2016,714.89,Euro
22/11/2016,719.72,Euro
21/11/2016,717.07,Euro
18/11/2016,718.29,Euro
17/11/2016,719.06,Euro
16/11/2016,721.74,Euro
15/11/2016,720.37,Euro
14/11/2016,720.24,Euro
11/11/2016,724.48,Euro
10/11/2016,718.87,Euro
09/11/2016,708.54,Euro
08/11/2016,713.89,Euro
07/11/2016,721.25,Euro
04/11/2016,731.02,Euro
03/11/2016,723.74,Euro
02/11/2016,721.02,Euro
01/11/2016,719.60,Euro
31/10/2016,716.51,Euro
28/10/2016,718.59,Euro
27/10/2016,709.07,Euro
26/10/2016,713.49,Euro
25/10/2016,711.20,Euro
24/10/2016,716.99,Euro
21/10/2016,725.63,Euro
20/10/2016,728.81,Euro
19/10/2016,730.10,Euro
18/10/2016,733.66,Euro
17/10/2016,737.29,Euro
14/10/2016,735.80,Euro
13/10/2016,740.67,Euro
12/10/2016,733.38,Euro
11/10/2016,737.63,Euro
10/10/2016,745.69,Euro
07/10/2016,749.90,Euro
06/10/2016,743.10,Euro
05/10/2016,743.60,Euro
04/10/2016,744.01,Euro
03/10/2016,740.26,Euro
30/09/2016,739.24,Euro
29/09/2016,740.49,Euro
28/09/2016,739.24,Euro
27/09/2016,743.01,Euro
26/09/2016,745.47,Euro
23/09/2016,741.62,Euro
22/09/2016,739.13,Euro
21/09/2016,741.49,Euro
20/09/2016,748.65,Euro
19/09/2016,754.66,Euro
16/09/2016,753.09,Euro
15/09/2016,755.45,Euro
14/09/2016,759.26,Euro
13/09/2016,759.36,Euro
12/09/2016,750.31,Euro
09/09/2016,754.52,Euro
08/09/2016,749.42,Euro
07/09/2016,745.01,Euro
06/09/2016,745.90,Euro
05/09/2016,750.99,Euro
02/09/2016,749.27,Euro
01/09/2016,762.07,Euro
31/08/2016,759.48,Euro
30/08/2016,751.79,Euro
29/08/2016,751.67,Euro
26/08/2016,752.95,Euro
25/08/2016,747.84,Euro
24/08/2016,754.74,Euro
23/08/2016,760.56,Euro
22/08/2016,756.87,Euro
19/08/2016,750.34,Euro
18/08/2016,747.21,Euro
17/08/2016,742.68,Euro
16/08/2016,735.28,Euro
15/08/2016,726.35,Euro
12/08/2016,726.81,Euro
11/08/2016,715.86,Euro
10/08/2016,725.36,Euro
09/08/2016,725.77,Euro
08/08/2016,726.45,Euro
05/08/2016,727.21,Euro
04/08/2016,729.40,Euro
03/08/2016,732.27,Euro
02/08/2016,735.97,Euro
01/08/2016,735.24,Euro
29/07/2016,732.39,Euro
28/07/2016,734.88,Euro
27/07/2016,735.51,Euro
26/07/2016,727.04,Euro
25/07/2016,724.84,Euro
22/07/2016,714.18,Euro
21/07/2016,717.34,Euro
20/07/2016,718.24,Euro
19/07/2016,719.08,Euro
18/07/2016,718.07,Euro
15/07/2016,722.97,Euro
14/07/2016,723.54,Euro
13/07/2016,727.18,Euro
12/07/2016,729.93,Euro
11/07/2016,731.44,Euro
08/07/2016,729.05,Euro
07/07/2016,736.35,Euro
06/07/2016,735.84,Euro
05/07/2016,734.34,Euro
04/07/2016,732.92,Euro
01/07/2016,735.82,Euro
30/06/2016,735.19,Euro
29/06/2016,736.13,Euro
28/06/2016,737.82,Euro
27/06/2016,752.08,Euro
24/06/2016,755.08,Euro
23/06/2016,762.41,Euro
22/06/2016,762.21,Euro
21/06/2016,760.04,Euro
20/06/2016,767.77,Euro
17/06/2016,771.91,Euro
16/06/2016,773.23,Euro
15/06/2016,772.28,Euro
14/06/2016,772.01,Euro
13/06/2016,773.11,Euro
10/06/2016,769.26,Euro
09/06/2016,768.39,Euro
08/06/2016,767.73,Euro
07/06/2016,771.67,Euro
06/06/2016,771.82,Euro
03/06/2016,775.58,Euro
02/06/2016,769.20,Euro
01/06/2016,773.75,Euro
31/05/2016,770.92,Euro
30/05/2016,769.83,Euro
27/05/2016,764.94,Euro
26/05/2016,769.37,Euro
25/05/2016,771.56,Euro
24/05/2016,774.75,Euro
23/05/2016,779.50,Euro
20/05/2016,776.36,Euro
19/05/2016,777.75,Euro
18/05/2016,780.86,Euro
17/05/2016,779.65,Euro
16/05/2016,785.71,Euro
13/05/2016,781.69,Euro
12/05/2016,779.22,Euro
11/05/2016,776.52,Euro
10/05/2016,771.82,Euro
09/05/2016,771.18,Euro
06/05/2016,757.55,Euro
05/05/2016,761.74,Euro
04/05/2016,771.58,Euro
03/05/2016,769.53,Euro
02/05/2016,762.85,Euro
29/04/2016,757.36,Euro
28/04/2016,751.52,Euro
27/04/2016,752.77,Euro
26/04/2016,756.21,Euro
25/04/2016,754.23,Euro
22/04/2016,750.74,Euro
21/04/2016,752.11,Euro
20/04/2016,743.60,Euro
19/04/2016,749.51,Euro
18/04/2016,750.43,Euro
15/04/2016,752.12,Euro
14/04/2016,747.86,Euro
13/04/2016,755.79,Euro
12/04/2016,766.33,Euro
11/04/2016,774.77,Euro
08/04/2016,779.36,Euro
07/04/2016,779.22,Euro
06/04/2016,769.78,Euro
05/04/2016,768.42,Euro
04/04/2016,766.34,Euro
01/04/2016,763.80,Euro
31/03/2016,762.92,Euro
30/03/2016,762.77,Euro
29/03/2016,769.39,Euro
28/03/2016,762.82,Euro
25/03/2016,760.19,Euro
24/03/2016,760.48,Euro
23/03/2016,762.02,Euro
22/03/2016,755.38,Euro
21/03/2016,760.13,Euro
18/03/2016,762.19,Euro
17/03/2016,758.19,Euro
16/03/2016,764.23,Euro
15/03/2016,762.84,Euro
14/03/2016,758.39,Euro
11/03/2016,761.17,Euro
10/03/2016,763.62,Euro
09/03/2016,745.92,Euro
08/03/2016,751.42,Euro
07/03/2016,747.47,Euro
04/03/2016,750.26,Euro
03/03/2016,751.70,Euro
02/03/2016,744.24,Euro
01/03/2016,749.17,Euro
29/02/2016,757.37,Euro
26/02/2016,757.89,Euro
25/02/2016,761.40,Euro
24/02/2016,763.07,Euro
23/02/2016,767.05,Euro
22/02/2016,763.49,Euro
19/02/2016,778.53,Euro
18/02/2016,780.34,Euro
17/02/2016,779.69,Euro
16/02/2016,790.05,Euro
15/02/2016,783.64,Euro
12/02/2016,793.02,Euro
11/02/2016,806.95,Euro
10/02/2016,804.84,Euro
09/02/2016,806.21,Euro
08/02/2016,799.17,Euro
05/02/2016,787.99,Euro
04/02/2016,780.69,Euro
03/02/2016,782.44,Euro
02/02/2016,779.80,Euro
01/02/2016,775.02,Euro
29/01/2016,773.08,Euro
28/01/2016,777.86,Euro
27/01/2016,779.51,Euro
26/01/2016,780.84,Euro
25/01/2016,784.06,Euro
22/01/2016,772.65,Euro
21/01/2016,789.02,Euro
20/01/2016,792.21,Euro
19/01/2016,793.48,Euro
18/01/2016,795.59,Euro
15/01/2016,797.93,Euro
14/01/2016,783.73,Euro
13/01/2016,791.42,Euro
12/01/2016,792.86,Euro
11/01/2016,794.85,Euro
08/01/2016,795.16,Euro
07/01/2016,791.02,Euro
06/01/2016,770.95,Euro
05/01/2016,766.98,Euro
04/01/2016,776.62,Euro
01/01/2016,769.54,Euro
31/12/2015,769.58,Euro
30/12/2015,777.01,Euro
29/12/2015,771.87,Euro
28/12/2015,776.43,Euro
25/12/2015,768.56,Euro
24/12/2015,768.23,Euro
23/12/2015,762.47,Euro
22/12/2015,763.64,Euro
21/12/2015,756.11,Euro
18/12/2015,759.62,Euro
17/12/2015,765.26,Euro
16/12/2015,770.42,Euro
15/12/2015,776.57,Euro
14/12/2015,783.62,Euro
11/12/2015,779.54,Euro
10/12/2015,771.31,Euro
09/12/2015,776.64,Euro
08/12/2015,769.00,Euro
07/12/2015,765.49,Euro
04/12/2015,763.04,Euro
03/12/2015,767.03,Euro
02/12/2015,747.48,Euro
01/12/2015,747.40,Euro
30/11/2015,750.74,Euro
27/11/2015,758.35,Euro
26/11/2015,757.56,Euro
25/11/2015,757.99,Euro
24/11/2015,757.48,Euro
23/11/2015,761.49,Euro
20/11/2015,759.54,Euro
19/11/2015,763.30,Euro
18/11/2015,761.98,Euro
17/11/2015,757.44,Euro
16/11/2015,761.55,Euro
13/11/2015,760.77,Euro
12/11/2015,759.23,Euro
11/11/2015,750.90,Euro
10/11/2015,750.75,Euro
09/11/2015,754.83,Euro
06/11/2015,749.56,Euro
05/11/2015,755.95,Euro
04/11/2015,752.04,Euro
03/11/2015,755.44,Euro
02/11/2015,761.92,Euro
30/10/2015,761.26,Euro
29/10/2015,756.23,Euro
28/10/2015,751.11,Euro
27/10/2015,760.03,Euro
26/10/2015,760.69,Euro
23/10/2015,756.24,Euro
22/10/2015,765.30,Euro
21/10/2015,785.91,Euro
20/10/2015,780.40,Euro
19/10/2015,770.30,Euro
16/10/2015,766.00,Euro
15/10/2015,767.22,Euro
14/10/2015,779.97,Euro
13/10/2015,778.17,Euro
12/10/2015,767.75,Euro
09/10/2015,767.92,Euro
08/10/2015,764.21,Euro
07/10/2015,763.34,Euro
06/10/2015,767.37,Euro
05/10/2015,764.08,Euro
02/10/2015,772.28,Euro
01/10/2015,779.36,Euro
30/09/2015,778.31,Euro
29/09/2015,792.05,Euro
28/09/2015,794.13,Euro
25/09/2015,784.40,Euro
24/09/2015,782.79,Euro
23/09/2015,787.20,Euro
22/09/2015,776.69,Euro
21/09/2015,766.27,Euro
18/09/2015,767.65,Euro
17/09/2015,770.25,Euro
16/09/2015,764.07,Euro
15/09/2015,770.69,Euro
14/09/2015,778.94,Euro
11/09/2015,780.09,Euro
10/09/2015,772.94,Euro
09/09/2015,773.98,Euro
08/09/2015,773.96,Euro
07/09/2015,775.35,Euro
04/09/2015,771.87,Euro
03/09/2015,766.55,Euro
02/09/2015,774.36,Euro
01/09/2015,783.62,Euro
31/08/2015,777.02,Euro
28/08/2015,772.67,Euro
27/08/2015,780.19,Euro
26/08/2015,797.50,Euro
25/08/2015,813.36,Euro
24/08/2015,818.72,Euro
21/08/2015,795.12,Euro
20/08/2015,774.16,Euro
19/08/2015,771.60,Euro
18/08/2015,764.80,Euro
17/08/2015,765.80,Euro
14/08/2015,760.85,Euro
13/08/2015,763.99,Euro
12/08/2015,762.88,Euro
11/08/2015,752.45,Euro
10/08/2015,741.97,Euro
07/08/2015,744.11,Euro
06/08/2015,742.09,Euro
05/08/2015,743.52,Euro
04/08/2015,742.65,Euro
03/08/2015,744.96,Euro
31/07/2015,740.87,Euro
30/07/2015,734.58,Euro
29/07/2015,732.40,Euro
28/07/2015,736.15,Euro
27/07/2015,738.75,Euro
24/07/2015,725.82,Euro
23/07/2015,721.39,Euro
22/07/2015,715.03,Euro
21/07/2015,712.44,Euro
20/07/2015,703.49,Euro
17/07/2015,699.57,Euro
16/07/2015,698.99,Euro
15/07/2015,704.15,Euro
14/07/2015,706.53,Euro
13/07/2015,707.75,Euro
10/07/2015,723.10,Euro
09/07/2015,713.42,Euro
08/07/2015,722.54,Euro
07/07/2015,715.26,Euro
06/07/2015,709.45,Euro
03/07/2015,707.97,Euro
02/07/2015,703.87,Euro
01/07/2015,706.15,Euro
30/06/2015,712.00,Euro
29/06/2015,719.24,Euro
26/06/2015,709.49,Euro
25/06/2015,707.40,Euro
24/06/2015,709.45,Euro
23/06/2015,707.12,Euro
22/06/2015,716.42,Euro
19/06/2015,718.37,Euro
18/06/2015,714.83,Euro
17/06/2015,718.94,Euro
16/06/2015,714.80,Euro
15/06/2015,715.49,Euro
12/06/2015,711.44,Euro
11/06/2015,709.79,Euro
10/06/2015,715.06,Euro
09/06/2015,705.67,Euro
08/06/2015,712.35,Euro
05/06/2015,707.34,Euro
04/06/2015,706.39,Euro
03/06/2015,707.49,Euro
02/06/2015,694.09,Euro
01/06/2015,682.02,Euro
29/05/2015,679.09,Euro
28/05/2015,674.63,Euro
27/05/2015,670.61,Euro
26/05/2015,666.88,Euro
25/05/2015,670.62,Euro
22/05/2015,670.20,Euro
21/05/2015,671.20,Euro
20/05/2015,670.13,Euro
19/05/2015,673.54,Euro
18/05/2015,679.02,Euro
15/05/2015,684.20,Euro
14/05/2015,678.44,Euro
13/05/2015,684.46,Euro
12/05/2015,677.44,Euro
11/05/2015,680.71,Euro
08/05/2015,677.82,Euro
07/05/2015,686.74,Euro
06/05/2015,695.18,Euro
05/05/2015,682.24,Euro
04/05/2015,685.05,Euro
01/05/2015,685.29,Euro
15/01/2026,883.00,Dolar Americano
14/01/2026,881.50,Dolar Americano
13/01/2026,886.71,Dolar Americano
12/01/2026,883.83,Dolar Americano
09/01/2026,893.33,Dolar Americano
08/01/2026,897.91,Dolar Americano
07/01/2026,896.38,Dolar Americano
06/01/2026,894.47,Dolar Americano
05/01/2026,903.47,Dolar Americano
02/01/2026,906.10,Dolar Americano
01/01/2026,900.00,Dolar Americano
31/12/2025,900.65,Dolar Americano
30/12/2025,900.38,Dolar Americano
29/12/2025,915.00,Dolar Americano
26/12/2025,905.90,Dolar Americano
25/12/2025,904.35,Dolar Americano
24/12/2025,904.39,Dolar Americano
23/12/2025,908.13,Dolar Americano
22/12/2025,909.48,Dolar Americano
19/12/2025,910.00,Dolar Americano
18/12/2025,911.33,Dolar Americano
17/12/2025,917.39,Dolar Americano
16/12/2025,913.00,Dolar Americano
15/12/2025,915.65,Dolar Americano
12/12/2025,910.25,Dolar Americano
11/12/2025,914.13,Dolar Americano
10/12/2025,923.94,Dolar Americano
09/12/2025,925.85,Dolar Americano
08/12/2025,923.75,Dolar Americano
05/12/2025,925.50,Dolar Americano
04/12/2025,917.20,Dolar Americano
03/12/2025,919.50,Dolar Americano
02/12/2025,923.32,Dolar Americano
01/12/2025,928.85,Dolar Americano
28/11/2025,928.14,Dolar Americano
27/11/2025,929.26,Dolar Americano
26/11/2025,926.89,Dolar Americano
25/11/2025,935.78,Dolar Americano
24/11/2025,940.03,Dolar Americano
21/11/2025,939.13,Dolar Americano
20/11/2025,927.85,Dolar Americano
19/11/2025,932.91,Dolar Americano
18/11/2025,932.56,Dolar Americano
17/11/2025,924.23,Dolar Americano
14/11/2025,925.50,Dolar Americano
13/11/2025,929.75,Dolar Americano
12/11/2025,930.05,Dolar Americano
11/11/2025,934.76,Dolar Americano
10/11/2025,938.89,Dolar Americano
07/11/2025,945.73,Dolar Americano
06/11/2025,942.82,Dolar Americano
05/11/2025,943.35,Dolar Americano
04/11/2025,947.05,Dolar Americano
03/11/2025,938.67,Dolar Americano
31/10/2025,942.55,Dolar Americano
30/10/2025,942.80,Dolar Americano
29/10/2025,942.07,Dolar Americano
28/10/2025,943.80,Dolar Americano
27/10/2025,941.29,Dolar Americano
24/10/2025,941.83,Dolar Americano
23/10/2025,944.48,Dolar Americano
22/10/2025,950.52,Dolar Americano
21/10/2025,953.78,Dolar Americano
20/10/2025,950.92,Dolar Americano
17/10/2025,956.02,Dolar Americano
16/10/2025,956.03,Dolar Americano
15/10/2025,959.21,Dolar Americano
14/10/2025,961.29,Dolar Americano
13/10/2025,958.28,Dolar Americano
10/10/2025,959.09,Dolar Americano
09/10/2025,949.98,Dolar Americano
08/10/2025,950.96,Dolar Americano
07/10/2025,960.73,Dolar Americano
06/10/2025,961.46,Dolar Americano
03/10/2025,965.45,Dolar Americano
02/10/2025,961.85,Dolar Americano
01/10/2025,959.30,Dolar Americano
30/09/2025,961.93,Dolar Americano
29/09/2025,965.50,Dolar Americano
26/09/2025,960.01,Dolar Americano
25/09/2025,958.92,Dolar Americano
24/09/2025,952.81,Dolar Americano
23/09/2025,948.70,Dolar Americano
22/09/2025,956.40,Dolar Americano
19/09/2025,955.50,Dolar Americano
18/09/2025,956.95,Dolar Americano
17/09/2025,951.77,Dolar Americano
16/09/2025,947.73,Dolar Americano
15/09/2025,952.01,Dolar Americano
12/09/2025,954.35,Dolar Americano
11/09/2025,950.88,Dolar Americano
10/09/2025,963.06,Dolar Americano
09/09/2025,967.97,Dolar Americano
08/09/2025,970.46,Dolar Americano
05/09/2025,964.80,Dolar Americano
04/09/2025,972.18,Dolar Americano
03/09/2025,969.11,Dolar Americano
02/09/2025,973.63,Dolar Americano
01/09/2025,968.70,Dolar Americano
29/08/2025,966.75,Dolar Americano
28/08/2025,966.91,Dolar Americano
27/08/2025,968.41,Dolar Americano
26/08/2025,966.63,Dolar Americano
25/08/2025,964.15,Dolar Americano
22/08/2025,958.90,Dolar Americano
21/08/2025,970.93,Dolar Americano
20/08/2025,966.83,Dolar Americano
19/08/2025,963.78,Dolar Americano
18/08/2025,964.35,Dolar Americano
15/08/2025,963.58,Dolar Americano
14/08/2025,965.51,Dolar Americano
13/08/2025,952.50,Dolar Americano
12/08/2025,955.35,Dolar Americano
11/08/2025,969.77,Dolar Americano
08/08/2025,968.70,Dolar Americano
07/08/2025,969.10,Dolar Americano
06/08/2025,975.23,Dolar Americano
05/08/2025,966.50,Dolar Americano
04/08/2025,966.35,Dolar Americano
01/08/2025,969.41,Dolar Americano
31/07/2025,972.33,Dolar Americano
30/07/2025,981.38,Dolar Americano
29/07/2025,971.32,Dolar Americano
28/07/2025,968.03,Dolar Americano
25/07/2025,963.75,Dolar Americano
24/07/2025,950.40,Dolar Americano
23/07/2025,948.75,Dolar Americano
22/07/2025,949.50,Dolar Americano
21/07/2025,954.00,Dolar Americano
18/07/2025,964.03,Dolar Americano
17/07/2025,963.03,Dolar Americano
16/07/2025,967.41,Dolar Americano
15/07/2025,966.57,Dolar Americano
14/07/2025,967.43,Dolar Americano
11/07/2025,956.31,Dolar Americano
10/07/2025,950.64,Dolar Americano
09/07/2025,949.93,Dolar Americano
08/07/2025,941.73,Dolar Americano
07/07/2025,943.26,Dolar Americano
04/07/2025,930.50,Dolar Americano
03/07/2025,929.84,Dolar Americano
02/07/2025,926.78,Dolar Americano
01/07/2025,928.38,Dolar Americano
30/06/2025,931.83,Dolar Americano
27/06/2025,939.90,Dolar Americano
26/06/2025,931.73,Dolar Americano
25/06/2025,936.90,Dolar Americano
24/06/2025,936.50,Dolar Americano
23/06/2025,947.70,Dolar Americano
20/06/2025,941.15,Dolar Americano
19/06/2025,941.15,Dolar Americano
18/06/2025,943.15,Dolar Americano
17/06/2025,945.10,Dolar Americano
16/06/2025,935.55,Dolar Americano
13/06/2025,937.60,Dolar Americano
12/06/2025,930.10,Dolar Americano
11/06/2025,934.13,Dolar Americano
10/06/2025,940.48,Dolar Americano
09/06/2025,938.05,Dolar Americano
06/06/2025,934.53,Dolar Americano
05/06/2025,930.05,Dolar Americano
04/06/2025,938.15,Dolar Americano
03/06/2025,940.90,Dolar Americano
02/06/2025,939.00,Dolar Americano
